reliable_contacts_ratio,proximity_to_defaulters_score,digital_network_engagement_score,social_connections_count,support_request_frequency,time_to_resume_upi_after_shock,emi_status_last_12_months,overdraft_usage_frequency,loan_repayment_ratio,yield_recovery_ratio,income_volatility_score,budgeting_habit_score,agritech_tool_usage,new_crop_adoption_flag,financial_optimism_index,stress_signal_intensity,in_cooperative
0.8758583455334651,0.5630800166004369,0.5015243829716801,30,9,8,3,4,0.9772856593772559,0.5192929024246604,0.7511695612069655,0.6865991318617024,1,1,0.8981261516530348,0.07920751378634738,1
0.9969192554333464,0.20789866460917117,0.004637834624748094,15,5,9,2,3,0.8602216303834929,1.0991383700128177,0.20544617277620925,0.24571840953602364,1,1,0.28145191332201935,0.03799107065343155,1
0.5955758750992328,0.27840653325593656,0.13337156991554822,42,8,23,1,3,0.8387033961971425,0.750437423111155,0.698169326259657,0.7762922485240508,1,1,0.3794449333208023,0.9282075765694713,0
0.8125943700642484,0.22485542474990583,0.6795961414509049,28,6,19,0,1,0.901110651083852,1.1822386991670073,0.18664636661893608,0.6593585687676944,0,0,0.8630785437864391,0.9751629049950051,0
0.9201564446122137,0.9018781101261912,0.6746668837837684,29,1,11,3,3,0.9876719899732348,0.8737514702166049,0.19697228729189675,0.6986469435417529,1,1,0.3021737032018631,0.8706508375115692,1
0.8621193227945227,0.3254158775590187,0.36788346023647944,11,5,16,4,6,0.9640212920568787,0.5602986054514579,0.491783229906384,0.6869351743250117,1,0,0.21235441575724578,0.881298339316082,0
0.9303024223042538,0.8013442751467739,0.4473603430874038,10,1,14,4,2,0.7289964140687953,1.017249247594024,0.13487344965593295,0.4310324767705236,1,1,0.460613630321383,0.864585722597219,1
0.6489347999276573,0.3072219469547799,0.971349434282397,37,0,26,0,6,0.7646719297602272,0.6271137609227964,0.9534574072663147,0.45515163935975744,0,0,0.3302341663432897,0.5306017262840205,0
0.8188407127413713,0.06252586047996034,0.24997607505170816,7,7,25,2,8,0.7128480858529106,0.9197726577647137,0.7754122588023075,0.4358526700584129,1,0,0.6699141024749049,0.31819710196533635,0
0.6674127455019654,0.4597414432978746,0.9504344558347364,40,2,23,4,5,0.7718858359921495,0.7819478942330111,0.7017467338249612,0.9846907558436198,0,1,0.4910427875521799,0.02286697124047099,1
0.911772244461606,0.08136811534678878,0.7048352995647255,25,5,24,3,9,0.9282583144553881,1.158184825210825,0.09979576742889318,0.45514228289895897,1,0,0.5981933465518048,0.7593750244626885,1
0.908540454010244,0.4281112389456374,0.6033944450709964,38,4,1,1,2,0.9721340583736529,0.6571102471256918,0.5514202203057446,0.2784418666684796,0,1,0.20819781268006843,0.2741932789249215,0
0.9668243130172759,0.3956280156229197,0.06981619113330062,9,5,7,1,1,0.8045897895572699,0.7745548440422865,0.2297244790637636,0.08759064462090549,0,0,0.07485330879409413,0.7332896513525395,1
0.9334235292735216,0.48465264767643323,0.6240266776622214,42,5,15,1,5,0.8354885110618586,0.6971037724852445,0.46680191485782474,0.8201200980717297,1,0,0.2569205458455569,0.008104457795637288,0
0.6913203472399756,0.6175121098651152,0.4117900304393157,15,7,8,3,1,0.9967515708602992,0.8659969052932155,0.07793278869337128,0.816878589363455,0,0,0.7920619795529916,0.1803168277020898,1
0.560226870092235,0.6959022147860819,0.6902271118593301,14,0,13,0,5,0.8143532105540479,1.1047881100420671,0.6083997180867915,0.946869422934967,0,0,0.02536239737035295,0.7914869918016598,1
0.8779978692363325,0.6444285839070387,0.8232475468329493,23,4,6,3,8,0.8295555341593979,1.0446865855890861,0.8817957594918813,0.3967329866965711,1,0,0.1561209971019356,0.05535422865873052,0
0.6650197432632159,0.06501845859156641,0.768812300154326,39,8,0,0,3,0.7212474627042097,0.6882264542371883,0.8034551977936708,0.9001783711139757,1,1,0.999345272871663,0.5663790666531228,0
0.9302061338670324,0.6230914745500888,0.9522571387101707,47,6,2,3,0,0.7483052244578587,0.9829051933608324,0.38669210030437096,0.8876455602135643,1,1,0.275145283833677,0.7964069429576467,1
0.6996033501780425,0.9229377110895006,0.7656847281801029,37,9,22,4,5,0.8660722891600847,0.802451424016249,0.5689458689285468,0.3804039437301444,0,1,0.34084906530134795,0.254776953478967,0
0.706926939781522,0.5302217934877258,0.2955667740725192,41,6,27,3,7,0.7138666785467678,0.7794167567379936,0.11070141016874446,0.2093360010190819,0,0,0.27623025544710433,0.3890237579642296,0
0.8818822120918783,0.7379067958576546,0.787682850344712,33,8,17,2,8,0.7953589452845578,1.1466534965856354,0.40316098734032035,0.8933522293487695,1,1,0.11967618301133287,0.5177233265108396,1
0.7648690511737963,0.0771531598841686,0.9088796830008996,6,6,1,0,2,0.8747105252336453,0.9528225078528927,0.36309042191534313,0.8016360504779253,1,1,0.20947375781029987,0.2304747499544949,1
0.5251446553170658,0.7334119299860389,0.3672288894017959,39,6,8,4,7,0.7220678891787127,1.0920920910915255,0.1944962531735529,0.5974926652925082,0,1,0.523615281465474,0.13925951490536448,1
0.5229821534679719,0.721263213977516,0.046278959944482057,7,0,6,0,7,0.8787135126783421,0.9327190344493883,0.047357068348740206,0.7638012006388165,1,1,0.6100652194815708,0.831549064495556,1
0.9693299778527223,0.5227831991826086,0.349441185107232,7,2,21,4,9,0.9198400374369569,0.6048779064776957,0.3842286315051757,0.19070178876795785,0,0,0.5449020002066675,0.26102197962579565,0
0.5328687334869233,0.6543994032448048,0.9354242192400098,8,7,14,1,3,0.9042569104488052,1.1714895013641107,0.8873730476377406,0.6158580722114595,1,0,0.21550313089212791,0.3883926702065488,0
0.7218511391494173,0.6549116235257035,0.8114687369199878,14,9,0,3,6,0.8745356929972312,0.7691927231789091,0.08236456589105956,0.45789043058616896,1,1,0.8096757333542396,0.07792970015094303,1
0.7914029302039662,0.4610762678641247,0.8412965579257631,12,7,3,4,5,0.8431031402403688,1.1102414809522911,0.08885573782651135,0.009162057919894329,0,1,0.8347787069363917,0.24087426244404786,1
0.9004247239970117,0.9243564412561937,0.4342365545218805,44,1,3,3,7,0.7991390319665501,1.1170833032940173,0.3008842236988166,0.8122997930677955,0,0,0.859410401199442,0.3100795598175714,0
0.607580528421106,0.784234223532174,0.5078667815612606,32,5,18,1,0,0.9226154797213427,0.7454997841688816,0.766987331110176,0.2402292401522378,0,0,0.9951304619068833,0.16571063551270604,1
0.5834281951971021,0.013949543432615452,0.37658093017819727,41,7,5,1,1,0.9932547587587696,0.9419353736145207,0.5252034836155379,0.6137185491291656,1,0,0.6933385774847297,0.22727372477659769,1
0.9248860983805086,0.23314256772523345,0.22511992795576707,41,0,26,3,3,0.9147675090775963,0.6239348650046574,0.034938459658006904,0.43253509280858415,1,1,0.8395638853295163,0.24053861931631992,0
0.7151587201822016,0.05440885885927982,0.5049933605231051,18,6,25,1,2,0.7663072704683837,0.7233447727841487,0.7015199663727115,0.5645316524526619,1,1,0.807026422909078,0.8235429739825177,0
0.6614212034600914,0.2589514845901242,0.08627072570357242,8,9,11,3,2,0.8638582685338516,1.1799021564334238,0.4430517758154475,0.6563187988086833,1,0,0.3460868334246524,0.8151544025766556,0
0.756869996847288,0.8033678725098989,0.6437430986237878,29,9,5,1,5,0.8954324743741253,0.9572998933565233,0.5590465219559838,0.8151729170089493,0,0,0.08327358606901447,0.03508602173854536,0
0.9281775241155551,0.00545051267095209,0.4238371677712789,41,7,10,0,0,0.9495150697816622,0.953628388824107,0.12316717254721832,0.7884554602362484,0,0,0.8104397372647802,0.8807776153987015,0
0.6410934100641943,0.13504571164221135,0.8796340111809455,37,4,23,1,4,0.7781223530182964,1.0696965740053241,0.915391961363077,0.9535671025217892,0,1,0.6064284450051581,0.8199420233794347,0
0.8791981656524659,0.9573594147522044,0.698498283574688,44,8,27,0,7,0.7442867562638062,0.9770496892666503,0.2843075099027378,0.6783937047169923,0,1,0.45785181688944165,0.8620557945638181,1
0.7725843410730207,0.4939749602569874,0.888334514171761,32,8,10,4,7,0.717062811599017,0.9035220079202003,0.7624684066582356,0.3858367734258161,0,1,0.36816761854725577,0.8921641398983032,0
0.5483484375952552,0.5509352401639255,0.08021042813546009,29,7,19,2,9,0.9715898326343138,1.106036745212529,0.8107569335275236,0.7253182751280202,0,1,0.752969381405617,0.2968522842321064,1
0.7113379688589591,0.6829443099015793,0.7009233421760097,7,2,13,4,2,0.8109239286017828,0.7146244716954921,0.4223891264074576,0.2724677992502669,1,0,0.8479039246707111,0.6449144819148501,0
0.5416475810152908,0.6192498842233446,0.5530405374557592,12,3,7,4,2,0.8557023840194489,0.582940673893589,0.767891134870993,0.11939824585865422,0,0,0.8809794032497826,0.5777502647186923,1
0.6788438176826934,0.29620537288823656,0.6740548874934954,32,0,0,0,2,0.7444328949380271,0.7387106794996193,0.7966177381078291,0.5132878519712915,1,0,0.6710742947378113,0.7546889163701426,1
0.6767579128528541,0.9498419283230384,0.3711137330190444,47,6,7,0,0,0.7507511259458237,0.5128873326157627,0.8926026686288838,0.7385961894952995,1,1,0.4532247129813781,0.9362518427631344,1
0.6034869030027767,0.3968037954645546,0.32770849472635466,14,6,4,2,9,0.9487216134175196,0.8410391028191921,0.3035025334296746,0.7742566174914812,1,0,0.06055346629109981,0.23554978465344079,1
0.5762092365339759,0.6380106368202566,0.6056685721024467,44,1,6,4,0,0.7062340293438301,0.5730200761586808,0.4191647251047902,0.9231164042234473,1,0,0.8699707911411129,0.7040654096884864,1
0.630693152083709,0.3607220386486505,0.7919576069062205,10,5,4,1,1,0.7423757495459039,1.1063810158173553,0.08950106557698956,0.5038737826422882,0,1,0.04784508679285282,0.8320579500541103,1
0.8333469543252987,0.2781905993579469,0.199234172971555,40,8,14,4,9,0.8524699061339756,1.1351008468533066,0.45495970338976144,0.3967949637092256,0,0,0.5045784154506253,0.833458706749293,0
0.6831672075786019,0.8132341932953898,0.9518007975728592,25,1,28,1,7,0.9032092123791624,0.6097980208451226,0.5823847914355891,0.675917289258128,0,1,0.3700624697202869,0.016252684959804142,0
0.5650891183626443,0.7784853259183621,0.14869236220100635,30,2,14,1,2,0.8203628139343327,0.9452951750739736,0.15013910424849497,0.03246276593786457,0,0,0.6697866208115146,0.08716056363305802,1
0.936628430525358,0.0739558616462972,0.8900504049087473,9,0,21,3,6,0.781733229384453,1.0653945618672371,0.8749743040533394,0.858321551038309,1,1,0.45045609128774555,0.008237864332253264,0
0.9229879495770701,0.20511721668393812,0.5699971598625488,14,7,3,2,2,0.9181648608671423,0.6535708822893321,0.5675433162329898,0.08715718145381168,1,0,0.7399570233884426,0.8414613458521312,1
0.8278362618668513,0.8861728098395257,0.5359874627421795,48,4,10,0,3,0.765194809381919,0.6809726812169707,0.888424094768538,0.6917604942133713,1,0,0.44098445307274137,0.575754418612706,1
0.8970607168022486,0.36336423082539093,0.3594652437113419,35,5,1,1,2,0.9086802120607864,0.6464305649717145,0.9346142439776489,0.47031662442083333,1,0,0.8793054984621067,0.5286015557764788,1
0.9263802561762138,0.7337587811198687,0.4137474021287285,11,8,28,3,0,0.8373110021633604,0.6938915797853814,0.541038929904763,0.6327176803377866,0,1,0.28484084116244446,0.06258087940342483,1
0.7037670148475034,0.8076750791678585,0.5069742605634252,39,3,3,0,8,0.9137441370602399,1.0648601113323906,0.07994266789886617,0.6078443577000907,0,0,0.3822380035562687,0.7713665213394556,1
0.9695034168730161,0.08050819844525103,0.5334107053834131,44,0,21,2,2,0.8137335593387872,0.7022020432272563,0.6466558862130248,0.6439434958588722,0,1,0.13552281723250037,0.9621880888046058,1
0.9527704595085544,0.6421725459239126,0.8077078430295216,6,9,29,0,2,0.8014337361731254,0.5190767066561377,0.958937740969048,0.29751704807964163,1,0,0.09021987309039325,0.27515358787703215,0
0.5228140061457325,0.315816915986314,0.9633493405604758,40,2,20,2,6,0.8588583433917321,0.8152002743972768,0.9395636432711719,0.5939715218894395,1,0,0.8933616867698256,0.890641683187345,0
0.7036576755494259,0.2676643502785343,0.7912935260259953,38,2,25,0,5,0.862459604362813,0.7314968958033288,0.1398643881905226,0.5138579929099766,0,1,0.4370967606383743,0.3214089804828284,1
0.7490458095146814,0.3270600626983011,0.6850588530312137,22,0,21,0,6,0.9106447246158585,0.5405768332465005,0.7166073802284947,0.44837960398556254,1,0,0.3139247850683007,0.8141022514117907,1
0.5744529575036124,0.9800045065318818,0.25640266785154153,24,5,2,0,0,0.9928400971737164,0.6007264847627084,0.32056329635090364,0.37973753972487445,1,1,0.7561972874059135,0.3492060057209039,1
0.8731653926971069,0.7327201298202255,0.19178204129911092,22,8,3,1,8,0.9900074737325595,0.6726699168794503,0.06822426807570459,0.2808524609400298,1,1,0.15766925992498482,0.4532052176053052,0
0.7232775160668107,0.14489027303131263,0.09093302540909987,17,7,1,1,5,0.7169694838440238,0.5692435539437118,0.592379086819112,0.7378169714490995,1,0,0.5462789927636802,0.5126007969282842,1
0.9628731028241098,0.37839346799790585,0.6835218411625004,48,9,10,0,0,0.7268034431187994,1.122318083805254,0.6742301903001009,0.6324529148618943,0,1,0.5618447908069052,0.9491566338674796,1
0.9537072942554092,0.7270750712595582,0.2830970937047742,33,7,23,2,7,0.8784618522753102,0.9629438996794915,0.228607996071449,0.07934147126319158,1,1,0.9042419099829813,0.5480944847001316,0
0.6603598077065562,0.26837041646799575,0.012966390112487347,32,8,9,2,4,0.9447573424264433,0.7997451748226816,0.5067926727490909,0.043233465120902315,0,1,0.23349275426074423,0.3923664153427777,0
0.8429875839069079,0.17963848749569744,0.5528436535530119,16,8,13,4,7,0.9481094935392628,1.117312014091073,0.2292933554652995,0.46370700777579876,0,1,0.7448088219990606,0.8508885811096605,1
0.5380310097581467,0.04242760612636043,0.8331782112278351,41,1,12,2,2,0.7878098307030649,0.951967803622817,0.9627398378375609,0.6102197062788902,1,0,0.6505896021549379,0.0819156734085914,0
0.9838186174151438,0.6450878949610273,0.10188986751601448,33,7,10,3,7,0.805878667338297,0.8116277247068615,0.30256062487453195,0.5066057871015096,1,0,0.5974059828387036,0.5739697931342569,0
0.8660529480690016,0.911755367921689,0.7687223545770417,38,5,2,2,8,0.831743443409285,0.8393489472470033,0.11433370495350781,0.912692673160688,1,0,0.5475129644067516,0.1368711485039643,1
0.5362556232282529,0.03344475236328648,0.6549572603417674,9,2,20,4,4,0.7222374127790501,1.016082981122279,0.41211433022084276,0.17778593057858616,0,0,0.6918872830778487,0.9832727731936574,1
0.9186674150410672,0.4764250269272232,0.5755156427189472,6,9,14,2,3,0.947661274163682,0.6261628048257458,0.616200759564174,0.3204252146860206,0,0,0.6348482793479425,0.4950435669522111,1
0.5276129700517205,0.37857305474527403,0.42967616213531556,31,2,24,0,8,0.9782775472816456,0.9467415498521293,0.19612824120273853,0.6295951513663675,0,1,0.5616109243797713,0.3858509178205638,0
0.630650958440554,0.3862750721078043,0.9427015547723293,27,0,8,0,2,0.7166606459720223,0.8334843713175284,0.39466869663177306,0.34519686546379547,1,1,0.14299421706256144,0.11792480622894741,0
0.5717588616202154,0.9203243026860377,0.12705513203654273,41,5,17,2,9,0.8874922648427186,1.1865313003645377,0.2941258912241633,0.5978987039892054,1,0,0.31641387130392873,0.2643174680922019,0
0.5790633938422295,0.005041632188962142,0.13434285227160236,26,8,24,2,8,0.7478000184071559,0.6596488798542937,0.2290308243832545,0.6198674557459962,1,1,0.8775176716143159,0.9421820691051611,1
0.710396956369731,0.6341535369492693,0.9207599681021102,23,0,27,1,3,0.9031283960247948,0.8668520839612142,0.9987375521554164,0.5332754655506412,0,0,0.04878184852045442,0.396864844284759,1
0.9431683588104764,0.3984643008855443,0.37146722495898943,40,8,27,2,7,0.8675640767520397,0.81147449114912,0.4769956523485558,0.8502988562832717,0,0,0.6720354941070161,0.3318124244790448,1
0.7986593479581575,0.28397912132094916,0.6342770511038872,36,3,28,3,8,0.7097795903077803,0.8445304681546323,0.38553569214176453,0.9392197187364424,1,0,0.14803897879853423,0.6952282365849372,1
0.7310518473415657,0.9936895216694278,0.4460608238761632,5,8,27,3,6,0.7926691036992066,0.8756155966549828,0.7044814274086661,0.06851717282746306,0,1,0.996092319801952,0.4272594279921855,1
0.8084823205163592,0.7286264941149713,0.36688829073927454,39,9,10,1,8,0.7470434611401547,1.130739414537634,0.1545815162220141,0.20232510706797024,0,1,0.545142017079352,0.7458445959325347,1
0.9589313003103221,0.7060149463855254,0.553366808431607,20,5,27,0,6,0.8707448706647567,0.5963312546192746,0.772063610785567,0.642096351331183,0,0,0.2547869000681723,0.7049310402161394,1
0.701964641932159,0.1798906850070029,0.17444912678695101,12,8,18,2,2,0.9882655894676345,0.7433917582520737,0.43035337484909886,0.37067123350798503,1,1,0.6925801243139252,0.916594060318656,1
0.9554971950382626,0.4141965786878229,0.8067800165101435,17,6,4,3,7,0.7655433764194125,0.8319735534878865,0.8606696829373863,0.6336392843973799,0,0,0.12428927223356467,0.43965953016765524,0
0.6490483246392162,0.4470368097362293,0.08913436636940952,34,5,26,1,6,0.9985940884936956,1.0997080726645452,0.2998626040774214,0.6088068185311606,0,1,0.14797393139560644,0.26137537626439833,0
0.5964042625749734,0.16069944186576957,0.07626755505221428,13,4,21,4,6,0.9282667842899437,1.0795808188241733,0.6083849030840586,0.20329251524685688,1,1,0.6904742833220998,0.2831326673780682,1
0.8212960360858983,0.7629538500611202,0.7957372781391923,18,9,18,2,0,0.8789784383121747,0.705389566723531,0.22589426785712663,0.8332903018115952,1,0,0.8404941854369304,0.23611805421789067,1
0.9304236085881308,0.34391276479565724,0.6513252359109045,24,5,10,2,3,0.8166673618824098,1.184879116791095,0.34685985252642937,0.9463853049848563,1,1,0.873141025325571,0.40058854028074775,0
0.9954726526987336,0.7950594209577243,0.5380975706942954,6,7,5,2,7,0.8410684666103513,0.8544709757734663,0.9105786079167792,0.9910746953641464,0,0,0.8357138113772432,0.5167592027965832,1
0.6876924045821133,0.7323606806308819,0.9619216702093096,8,5,21,0,9,0.7498129131584241,0.6294784366126718,0.22992612041533766,0.9683232129723552,1,1,0.7756602737534364,0.1514609520025123,1
0.5242218068901889,0.028013813276240973,0.7585447644353378,15,9,2,2,0,0.7665412070611606,0.8745497316892383,0.9891224337544896,0.30557096453032906,1,1,0.19401906099418476,0.22751215365932642,0
0.7491909705662461,0.6331626091676091,0.8010406055393301,40,4,6,3,2,0.9054228316453522,0.7298582060989531,0.247479167857786,0.3350112985941184,1,0,0.5448088674381163,0.36214276786598565,1
